smile,y
COCCOC(=O)c1ccccc1C(=O)OCCOC,-1.5213
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-7.2493
CCNc1cccc2ccccc12,-3.1922
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2.5955
[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,-3.3533
CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,-3.5319
Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,-5.444
Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,-1.9763
CNc1ccccc1C(O)=O,-2.8784
COc1ccc(C=O)cc1OC,-1.4199
CCOc1ccc(C=O)cc1OC,-2.1913
[nH]1cnc2ncncc12,0.6194
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.7827
N(Nc1ccccc1)c2ccccc2,-2.9210000000000003
OCCNc1ccccc1,-0.4745
OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-0.8471
CCCCCCCCC(=O)OCC,-3.8007
CC(C)=CCCC(=C)C=C,-4.3861
CC(=O)CC(C)(C)O,0.9349
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.6768
CC(O)CNCCN,0.9275
CC(C)CCOC(C)=O,-1.8135
OC(=O)CSCC(O)=O,0.4255
CCCCCCCC=O,-2.3598
CCCCOCCOCCOC(C)=O,-0.8188
CCCCCCCCCC,-6.4372
CCCCCCCCCCCCN,-3.3759
C[As](O)(O)=O,0.2622
OC[P+](CO)(CO)CO,0.322
CC(C)(N)CO,1.0499
FC(F)(Br)C(F)(F)Br,-4.9376
CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-2.1672
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-2.8726
NC(=O)OC1(CCCCC1)C#C,-1.8253
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4.9405
CCO[P](=O)(OCC)SCCSCC,-2.1112
CCCC1OC1(CC)C(N)=O,-1.1745
NC(=O)NO,1.1189
CC(=O)C(O)=O,1.0552
CN1C(=O)OC(C)(C)C1=O,-0.4568
CC([O-])C(O)=O,-0.4702
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.4213
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.0977
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633
Oc1cc(O)c2ccccc2c1,-1.9493
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704
Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801
OC(=O)c1cc(I)cc(I)c1O,-3.307
CCOc1ccc(cc1N)[N+]([O-])=O,-3.2113
Cc1cc(C)c(N)cc1C,-1.9549
NC(CCC(O)=O)C(O)=O,0.3159
CCCCOC(=O)C(C)O,-0.5629
NNc1cccc(c1)[S](O)(=O)=O,-0.8275
NCc1ccc(cc1)[S](N)(=O)=O,0.321
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547
OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101
Oc1ccc(C=O)cc1O,-1.3402
NC(Cc1sccc1)C(O)=O,-0.8356
CC[NH+](CCO)CCO,0.8755
CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-1.0991
COc1ccc(CC=C)cc1,-2.9209
CCCCOC(=O)CCC(=O)OCCCC,-3.0006
CCOC(=O)\C=C/C(=O)OCC,-1.0899
CCOC(=O)CCCCC(=O)OCC,-1.6795
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6637
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.6249
OC(=O)CCI,-0.43
OC(=O)CC(O)=O,0.8652
CC(=O)NCCO,0.9867
NC(=S)NNC(N)=S,-1.7965
[S-]C(=S)NCCNC([S-])=S,-0.1078
CCCCCCOC(C)=O,-2.451
CCCCCCNCCCCCC,-3.1574
CCCCOCCOCCOCCO,0.6855
C[As]([O-])([O-])=O,0.3711
OC(=O)CF,1.1077
CC(O)C(N)C(O)=O,0.067
O[C@@H]([C@H](O)C(O)=O)C(O)=O,0.8236
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601
OC(=O)c1cc(O)c(O)c(O)c1,-1.1552
CCOc1ccc(NC(N)=O)cc1,-2.173
[O-]C(=O)CCC([O-])=O,0.0914
[C-]#N,1.0436
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,0.5433
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-1.4832
ClCCNC(=O)N(CCCl)N=O,-1.7285
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786
N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727
[nH]1nc2cncnc2n1,-0.2319
C1CN2CCN1CC2,0.6033
o1cccn1,0.3827
c1ccnnc1,1.0964
CCO[P](=S)(OCC)Oc1cnccn1,-2.338
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233
CCO[P](=S)(OCC)OCCSCC,-3.634
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281
CC[S](=O)CCS[P](=O)(OC)OC,0.6086
NN,1.4942
CCC(C)(OC(N)=O)C#C,-0.9456
O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0.3984
FC(F)(F)C(Cl)Cl,-1.8623
CCO[P](=O)(OCC)O\C=C\Cl,-1.3316
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469
CCC(C)C(N)C(O)=O,-0.5033
OC(=O)c1cc(Cl)ccc1O,-1.237
Fc1cccc2ccccc12,-3.4527
CC(=O)Nc1ccc(F)cc1C,-1.3593
CC(=O)Nc1ccc(C)cc1F,-1.7403
Fc1cc(F)c(F)cc1F,-2.3757
CCCC[C@H](N)C(O)=O,-1.0387
CC(C)CC(N)C(O)=O,-1.0456
C[P](F)(=O)OC1CCCCC1,-1.6875
Fc1ccccc1CCl,-2.541
Fc1ccccc1Cl,-2.4157
Fc1ccc(I)cc1,-3.1257
CCF,-1.3477
Cn1cncc1C[C@H](N)C(O)=O,0.0727
F[P-](F)(F)(F)(F)F,-1.4438
OCCF,1.1934
CC(C)N[P](F)(=O)NC(C)C,-0.3574
CC(O)C(F)(F)F,0.3094
FC(F)(F)C(F)(Cl)Cl,-3.0961
OC(=O)C(F)F,1.0176
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843
CCCc1cc(F)ccc1O,-1.887
OC(=O)c1ccccc1C(F)(F)F,-1.5978
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208
CC[C@H](C)[C@@H](N)C(O)=O,-0.7875
OC(=O)Cc1cc(O)ccc1O,0.7037
Nc1ncc2[nH]cnc2n1,-1.21
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.5809
Fc1cccc(CCl)c1,-2.5436
CCC[C@H]1CCCCN1,-0.8493
COCC(F)F,-0.2836
NC(N)=NC#N,-0.3087
Nc1cccnc1,1.0263
NC(=O)NCC(O)=O,-0.5809
NC(=O)NCCC(O)=O,-0.8014
CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319
ClCC[S](=O)(=O)CCCl,-1.5031
CN=C(N)N,-1.6135
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889
Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566
Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496
CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-0.0173
CN1C(=O)N(C)c2nncnc2C1=O,-1.9849
CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083
CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608
O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-0.1739
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.7418
O=C1NC=Cc2ccccc12,-2.4842
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585
NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-5.1655
OC(=O)C(=C)c1ccccc1,-2.0568
C[C@H](N)[C@@H](O)c1ccccc1,-0.8786
C1CC[C@H](NC1)c2cccnc2,0.7898
OCc1cc(O)ccc1O,0.8534
O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835
C\C=C(/C)C=O,-0.527
COc1cc(ccc1O)C(C)=O,-1.5216
CCC[C@@H](N)C(O)=O,-0.0687
C\C(=C\C(O)=O)C(O)=O,0.7795
CC(C)c1ccc(C)c(O)c1,-2.0798
OC(=O)C(=O)Nc1ccccc1,-1.3019
ClCCC(=O)NCc1ccccc1,-3.2959
NC(=O)NC(=O)C=CC(O)=O,-1.9202
CCOC(=S)SSC(=S)OCC,-4.9432
C\C=C/C(O)=O,1.065
Nc1ccncc1,-0.0529
Nc1ccccn1,0.9757
C1CSCCS1,-1.6029
OC(=O)CCCCCCC(O)=O,-1.1673
ClCCSCCCl,-2.3666
OC(=O)\C=C/C=C\C(O)=O,-2.8516
IC#N,-0.6333
CC(C)(C)Br,-2.3586
CC1(C)C2CCC1(C)C(O)C2,-2.3202
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-2.3381
CCCO[P](=O)(OCCC)OCCC,-1.5412
CC(C)=CCl,-1.9569
CC(=C)CO,0.4298
CCC(C)S,-1.8346
CC(=C)C(C)=C,-2.4014
CC(O)C(C)=O,1.055
CC(O)(C(O)=O)c1ccccc1,-0.8949
CC(C(O)=O)C(O)=O,0.7597
CC(C)C(N)C(O)=O,-0.1971
COc1ccc(C=O)c(C(O)=O)c1OC,-1.9247
CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-0.5345
CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3.0514
O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,0.5402
CC(C)NCC(O)COc1cccc2ccccc12,-3.6202
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-0.3225
OCC(O)C(O)C(O)C(O)C([O-])=O,0.4321
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,-0.1798
OC(=O)c1sccc1,-1.2327
CC(C)c1ccccc1C,-3.7606
Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O,-3.5214
CC(=O)c1ccc(O)c(O)c1O,-2.0216
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-1.0003
OC(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.5005
CC(C)C(CC=C)C(=O)NC(N)=O,-2.7469
Oc1c2ccccc2cc3ccccc13,-4.7329
ONC1=C(CCCCC1)N=O,-1.4249
COc1ccccc1OCC(O)COC(N)=O,-1.5251
[O-]C(=O)c1ccccc1,0.5864
Nc1ccc(N=Nc2ccccc2)c(N)c1,-4.0947
CCOC(=O)COc1ccc(Cl)cc1Cl,-3.3503
CCCCCc1ccc(O)cc1O,-1.9548
CCN(CC)C(=O)CC(C)C,-0.5946
OC(CI)CI,-1.3971
CNC(=S)NC,0.9823
COC(C)OC,1.0452
CCCCC(C(O)=O)C(O)=O,0.4369
CC(C)c1cccc(C)c1,-3.4994
CCc1ccncc1,-0.0006
CN[C@@H](Cc1ccc(O)cc1)C(O)=O,-2.1325
CCN(CCCl)CCCl,-3.0265
CCCCOC(=O)/C=C/c1ccccc1,-1.6112
COCc1ccccc1,-1.6098
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-4.5939999999999985
CCCCC(=O)OCC,-1.7706
CCC(=O)OCC(C)C,-1.8841
Br\C=C/Br,-1.3195
OCCBr,0.9032
CCOC,-0.0799
CNNC,1.2211
CC(C)CC(C)(C)C,-4.6704
CC(=O)OC(C)(C)C,-1.1443
Cl/C=C/[As](Cl)Cl,-2.6177
CCCC(Cl)Cl,-2.4036
[O-]C=O,-0.0557
CC(N)CC(O)=O,0.9867
CC(=O)CC(O)=O,0.991
NC(=S)NC(N)=S,-1.6996
ClC1CCCCC1,-2.3752
NC(CCCC(O)=O)C(O)=O,-1.8648
CC(C)COC=O,-1.0006
CCCCI,-2.9587
ClCOCCl,-0.7181
NC(N)=NCC[S](O)(=O)=O,-0.6321
CC(C)CO[N+]([O-])=O,-1.9521
CCCCCCl,-2.7324
CC([O-])=O,0.1948
CC(C)CCOC(N)=O,-1.4403
CC(C)CCO[N+]([O-])=O,-2.4809
CC([O-])=O,0.1446
N#CCCCC#N,1.0263
CCCCCCCCCCCCCCCC,-8.4007
Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O,-2.7592
COC(=O)C(C)O,0.9825
CC(C)c1ccc(C)c(C(O)=O)c1O,-3.2883
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,-0.4018
Oc1ccc2ccccc2c1[N+]([O-])=O,-2.9758
Cc1c(Cl)cc(Cl)c(O)c1Cl,-3.2761
NNC(=O)c1cccnc1,-0.1372
CCCOc1ccc(cc1N)[N+]([O-])=O,-3.1592
COC(=O)C(=O)OC,-0.2919
C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-1.3247
OC(=O)\C=C/C(=O)Nc1ccccc1,-2.2815
[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3.3572
N[C@H](Cc1ccc(O)cc1)C(O)=O,-2.6049
NC(Cc1ccc(O)cc1)C(O)=O,-2.6561
CCCCC([O-])=O,-1.2722
OCC1CO1,1.1303
CCCOC,-0.3857
CCCC(=O)OCC(O)CO,-1.335
CC([O-])=O,0.2179
C=CCOCC=C,-0.0206
[O-]C=O,-0.4755
BrC(Br)(Br)Br,-3.1404
C[S](F)(=O)=O,-0.5145
CC(C)(O)CCl,0.1602
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-1.7705
CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-2.7894
CCC(C)(C)CC,-4.2286
CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-5.2838
CC(C)C=C,-2.732
CCC(C)=C,-2.7307
CC(=C)CCl,-1.8108
C\C(Cl)=C\Cl,-1.6138
CC(O)C(C)Cl,-0.2122
CCC(C)C(C)(C)C,-4.6776
CCC(C)C(C)C,-4.2808
CCC(C)C(C)O,-0.7216
CCC(C)C(C)=O,-0.6805
CCC(O)C(C)C,-0.7062
CCC(=O)C(C)C,-0.8106
NCC(O)C(O)=O,-0.8229
CC(C)C(Br)C(O)=O,-1.103
CC(C)C(C)C(C)C,-4.6961
CC(C)C(=O)C(C)C,-1.3018
CC(N)C(O)C(O)=O,-0.3535
OC(=O)c1[nH]cnc1C(O)=O,-2.4944
OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,0.1076
COCOC(=O)c1ccccc1O,-2.3
OC(=O)C1CCNCC1C(O)=O,-0.5395
CCc1cccc(CC)c1N,-2.3478
Brc1ccc2ccccc2c1,-4.4001
[O-]C(=O)C([O-])=O,0.1773
C[C@H](NC(N)=O)C(O)=O,-0.7845
CC(C)(C)c1cccc(O)c1,-1.8614
[O-][N+](=O)c1cccc(Br)c1,-1.3054
OC(=O)C\C(=C/C(O)=O)C(O)=O,0.3612
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-1.663
OC(=O)c1ccc(C(O)=O)c(Br)c1,-2.1339
OCc1ccncc1,0.9621
NC(=O)OC(CCl)CCl,-1.3605
Cc1cccc(CO)c1,-0.388
OC(=O)COc1cc(Cl)cc(Cl)c1,-2.3617
OC(=O)COc1cccc(Cl)c1,-2.1954
OCc1ccc(CO)cc1,-0.3861
CCCC(C)CC,-4.3063
CCCC(=O)CC,-0.8334
CCCCC(C)CC,-5.1591
CC1CCC(C)CC1,-4.4657
CCCCOC(=O)CC,-1.9385
I\C=C/I,-2.7813
[O-]C=O,0.9288
CCCC(C)(C)C,-4.3575
CCCC(C)(C)O,-0.4988
CC(C[N+](C)(C)C)OC(N)=O,0.5021
CCCCC(C)(C)C,-5.7568
NC(N)=NC(N)=O,-0.7814
CC1CCCC(=O)C1,-1.8738
CC1=CCCCC1,-3.2671
CCCCC(C)C,-4.5961
CC(=O)OCC=C,-0.5534
C/C=C/CCl,-1.9569
CCCC\C=C\C,-3.816
CCCCOC=O,-1.1307
FCCl,-0.8202
C[Se]C,-0.6502
NC(=O)C(Br)(Br)Br,-1.2668
NC(=O)C(Cl)(Cl)Cl,-1.0966
CC(Cl)(Cl)[N+]([O-])=O,-1.7603
CCC(C)(O)C(C)C,-0.8504
CCC(Cl)(Cl)[N+]([O-])=O,-1.4996
CCC(CO)(CO)[N+]([O-])=O,0.8264
CC(C)(CO)C=O,-0.3279
CC(O)(CCl)CCl,-0.1822
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-1.5686
CCCC(C)(O)CCC,-1.5867
CC1(CCl)CO1,-0.5504
ClC(Br)CBr,-2.5546
COC(C)C,-0.057
NC(=O)C(Br)Br,-1.0574
CC(Cl)C(Cl)Cl,-1.8898
CC(Cl)C(O)=O,0.9645
CC(Cl)[N+]([O-])=O,-1.4374
CCOC(OCC)C(Cl)(Cl)Cl,-1.6464
CCC(Cl)[N+]([O-])=O,-1.1887
CC(C)C(O)C(C)C,-1.2201
CCC(C(O)=O)C(O)=O,0.7315
[O-][N+](=O)c1ccc2CCc3cccc1c23,-5.3403
OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-0.4188
Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.0434
CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,0.623
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-1.0214
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-5.3093
Brc1cccc(Br)c1Br,-5.0402
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,0.1999
CCOC(=O)C(=O)C(=O)OCC,0.5117
CCC(CO)[N+]([O-])=O,-0.3436
Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-4.0876
OC(=O)c1cccc(C=O)c1O,-2.4423
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-1.0665
Cc1cccc2cc3ccccc3cc12,-5.8541
OCc1ccccc1CO,0.0569
OCc1ccccc1C(O)=O,-1.5508
CCc1ccccc1[N+]([O-])=O,-2.7993
OCc1ccccc1[N+]([O-])=O,-1.4861
Nc1ccc2cc3ccccc3cc2c1,-5.1722
CCOC(=O)c1cccnc1,-0.4313
Clc1ccccc1I,-3.54
CCOC(=O)N(C)N=O,-0.5528
Brc1ccc(Br)c(Br)c1,-4.808
CCCCC(N)C(O)=O,-1.0453
CCC(Cl)CC,-2.6307
CCC(O)C=C,0.0193
CCCC(C(O)=O)C(O)=O,0.6803
Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-3.4086
OC(=O)c1cc(C=O)ccc1O,-2.6354
CCCCCC(C(O)=O)C(O)=O,0.5921
CCCC(O)C(C)C,-1.3093
CN(C)c1cccc(c1)[S](O)(=O)=O,0.2983
OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-1.1985
Cc1ccc(cc1C)C([O-])=O,-3.0653
OCc1cccc(c1)[N+]([O-])=O,-2.4142
OC(=O)c1ccc(cc1)C#N,-2.0885
OCc1ccc(cc1)[N+]([O-])=O,-1.8841
CN(C)c1ccc(cc1)C(O)=O,-3.3979
OCc1cccc(O)c1,-0.2678
O=C(CC#N)Nc1ccccc1,-2.7275
OC(=O)Cc1cccc(O)c1,0.8177
CCCCCN(CCCCC)CCCCC,-4.0326
Cc1ccc(cc1)N=C=S,-4.7213
Cc1ccc(C=C)cc1,-3.1232
OCc1ccc(O)cc1,-1.2678
O=Cc1ccc(C=O)cc1,-2.8265
CCCC(=O)OC,-0.8331
CC(COC(C)=O)OC(C)=O,-0.2046
CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-3.1972
CCOC(=O)CCCCCCCC(=O)OCC,-2.99
CCCCC(=O)OC,-1.3606
Ic1ccc(I)cc1,-5.3723
CCCCCCC(O)CC,-2.6608
ICCI,-3.2196
CC(C)(C)CCO,-1.1308
CC(C)CC(C)(C)O,-0.9307
CCC(C)(C)NC(N)=O,-1.0142
CCCCC(C)(C)O,-1.0784
CCCCCC(C)(C)O,-1.7168
COCC(C)C,-0.9007
COCC(O)=O,1.0454
OCC[N+]([O-])=O,1.0406
CCOC(C)C,-0.5607
CC(C)OC=O,-0.6301
Clc1cccc(I)c1,-3.55
OC1=CC(=O)C=CN1,-1.2498
OCc1cccc(CO)c1,-0.2328
O=C1C=CNC=C1,1.0218
CC(C)CCOCC(O)COCCC(C)C,-1.3662
CCOC(=O)CCCCC(O)=O,-0.3602
CC(C)CCCO,-1.1286
CC\C=C/C(O)=O,-0.2019
CCCOC(C)C,-1.3373
CCCO[N+]([O-])=O,-1.5044
OCCCBr,0.0093
OCCCCl,0.4223
COCCCl,-0.0725
CC(C)CCC(C)O,-1.375
CC(C)CCOCC(O)CO,-1.2101
COC(=O)CCCCC(=O)OC,-1.4629
CCCCOC,-0.9907
CCCOCC,-0.6806
CCCCCOC(C)=O,-1.8841
CC(=O)OCCCOC(C)=O,-0.2046
CCCCCC#C,-3.0099
CCCCCCC#C,-3.662
CCCCCCCCCCCCC,-7.5936
CCCCCCCCCCCCCCC,-9.4464
CCCCCCCCCCCCCCCO,-6.3476
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.3339
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-8.4746
ClCC(Cl)(Cl)Cl,-2.1955
OC(=O)C(Br)Br,0.9861
CN(C)C(=O)N(C)C,0.9349
OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(O)=O,-1.9264
OC(=O)C1=CCCCC1,-1.2558
Oc1ccc(cc1)N=O,-1.5462
CCC(=O)OC(C)C,-1.2906
CCOC(C)(C)C,-0.9302
CC(=O)NC(=O)NC(C)=O,-0.3137
CCCCCCCCCCCCC(O)=O,-3.8126
CCSCCS[P](=S)(OC)OC,-3.0905
NC(=O)CF,1.1132
CC(=O)OOC(=O)c1ccccc1,-2.4502
CCCc1ccc(O)cc1,-2.0276
NCCCCC(O)=O,0.9313
N[C@@H](CCO)C(O)=O,0.924
CN(C)[P](=O)(N(C)C)N(C)C,0.7467
CCS[S](=O)(=O)CC,-1.109
CCCC[Sn](Cl)(Cl)CCCC,-3.5188
ClC(Br)C(Cl)Br,-2.5644
NC(=O)C(Cl)Cl,-0.2558
CN(N=O)C(N)=O,-0.8548
CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,0.1139
C=CC#C,-1.4648
CC(C)CC=C,-3.2439
O=[I](=O)c1ccccc1,-1.8416
CNc1cccc(C)c1,-2.05
CCc1cc(C)cc(O)c1,-1.7696
Cc1ccc(c(O)c1)[N+]([O-])=O,-2.7505
O=C1N=CNc2nccnc12,-1.4716
Nc1ncc2nccnc2n1,-2.2979
NC(=S)Nc1cccc(c1)[N+]([O-])=O,-1.4499
OC(=O)c1c2ccccc2cc3ccccc13,-3.4174
CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1,-5.5864
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-3.875
CC(C)O[P](=S)(OC(C)C)SCCN[S](=O)(=O)c1ccccc1,-4.2014
C[Sn](C)(Cl)Cl,-1.0407
CCO[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)OCC,0.2956
CCN(N=O)C(N)=O,-0.9547
CCCCCCCC(C(O)=O)C(O)=O,-2.0411
CCCCCCCCC(C(O)=O)C(O)=O,-2.92
FCCCl,-0.5291
CCCC(C)=C,-3.033
CC(C)=CC=C(C)C,-3.537
O=CC1CO1,1.1423
COc1ccccc1Cl,-2.4639
C1CC[C@@H]2NCCC[C@H]2C1,-1.0831
O=C(NNC(=O)c1ccccc1)c2ccccc2,-1.5883
CCCO[P](=O)(OCC)OCC,0.4063
CCCC[P](=O)(CCCC)CCCC,-0.5932
CCOC(=O)CCCC(=O)OCC,-1.3297
[O-][S](=O)(=O)C[S]([O-])(=O)=O,0.1255
OCCCC=C,-0.1793
CC(O)CCOCCC(C)O,0.7899
OC(=O)CCCCCCCCCCCCC(O)=O,-3.1112
CN1C(=O)N(C)c2nc(C)[nH]c2C1=O,-0.7276
CN1C(=O)N(C)c2nc(C)n(C)c2C1=O,-1.4493
CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,-1.8586
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,-3.6036
CCO[P](=O)(OCC)C(Cl)(Cl)Cl,-1.7541
CC(=O)OC(OC(C)=O)C=C,-1.2449
CC(=O)NCCNC(C)=O,0.6755
OCc1ccc(Br)cc1,-1.9295
OCc1ccc(Cl)cc1,-1.7561
COCCNC(=O)CS[P](=S)(OC)OC,-1.1356
CCSCCS[P](=O)(OC)OC,-1.8438
CC(C(O)=O)C(C)(C)CCC(O)=O,-1.5265
OCNC(=O)C=C,0.8101
CCCC(=O)NCCNC(=O)CCC,-0.6222
CCCCCC(=O)CCCCC,-3.5322
CCCCO[N+]([O-])=O,-2.0268
CCC#CCC,-2.1675
O=NN1CCCC1,0.9995
Oc1c(Cl)ccc(Cl)c1Cl,-2.6422
O=C1CCCCCCCN1,0.6329
CN(Cc1ccccc1)N=O,-1.5224
COc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.2605
Cc1ccc(OCC(O)=O)cc1,-2.1414
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-5.2394
CCO[P](=O)(OCC)N=C1SCCS1,-2.5941
CCO[P](=O)(OCC)N=C1SCC(C)S1,-3.6744
C[P](O)(O)=O,-0.6813
CC(C)N(C)C,1.0597
CCOC(=O)CO[N+]([O-])=O,-1.7111
CCOC(=O)CNC(=O)OCC,-0.2435
CC(O)COC(=O)C=C,0.8856
NC(=O)NCO,-0.3463
CCCCCO[N+]([O-])=O,-2.568
Cc1cc[n+]([O-])cc1,0.9621
CCCCn1cnc2N(C)C(=O)N(C)C(=O)c12,-1.8069
