smile,y
S=C1Nc2nc[nH]c2C=N1,-2.5803
Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,-3.7164
CN(C)C(=S)Nc1ccc(Cl)cc1C,-3.6604
Clc1cccc(Cl)c1Oc2ccccc2,-5.0605
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-6.0524
CN1C=C(C(=O)NC1=O)[N+]([O-])=O,-1.9977
CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.4668
CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC,-4.0837
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.3016
ON(c1ccccc1)C(=O)c2cccc3ccccc23,-3.9433
ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,-3.6367
O=C(NCCc1c[nH]cn1)c2ccccc2,-0.634
CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-5.7165
CCSCc1ccccc1OC(=O)NC,-2.0927
CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,-1.945
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-3.1295
CCC1CCC(O)O1,-0.0651
CC1CCC2(CCC(C)O2)O1,-0.4487
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,-1.1221
OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-5.3633
COc1ncnc2nccnc12,-1.113
CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12,-5.1905
C1c2ccccc2c3ccc4ccccc4c13,-6.678
CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,-0.6488
CC1=CSC(=S)N1CC(O)=O,-1.9632
Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,-8.5224
CC(C)(O)CCCC1=CCC(CC1)C=O,-1.5376
Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-8.775
NC1N=C(N)NC(=O)C1=O,-1.6978
OC(=O)c1oc(Cl)c(Cl)c1Cl,-2.2193
COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-3.1104
O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,0.1641
OC(=O)c1occ(Br)c1Br,-2.0887
CCC1=CNC(=O)N=C1N,-1.0197
Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,-7.9823
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-8.8498
CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,-4.8003
OC(=O)/C=C/c1cccc(Br)c1,-2.636
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.4675
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-9.1
CCc1ccccc1NC(C)=O,-1.5906
ClC1=C(Cl)C2(Cl)[C@@H]3CO[S](=O)OC[C@@H]3[C@@]1(Cl)C2(Cl)Cl,-5.9563
CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.5968
Clc1cc(Cl)cc(c1)c2cc(Cl)cc(Cl)c2,-8.3748
Clc1cc(Cl)c(Cl)c(c2ccccc2)c1Cl,-7.25
CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,-5.4703
CC(=O)c1cc(O)c(O)c(O)c1,-1.4711
CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(C)C)[N+]([O-])=O,-6.4491
NN[P](=O)(Oc1ccccc1)Oc2ccccc2,-2.2373
COC(=O)C[S](=O)(=O)c1ccccc1,-1.1406
OC(=O)c1cc(Br)cc(C(O)=O)c1C(O)=O,-1.4481
COc1ccc(cc1)C(C(C)[N+]([O-])=O)c2ccc(OC)cc2,-4.5446
CN(C)C(=O)Nc1ccc(N2N=C(OC2=O)C(C)(C)C)c(Cl)c1,-4.3258
Clc1cc(Br)c(OC(=O)C=C)c2ncccc12,-4.7168
CCN(CC)C(=O)SCc1ccccc1Cl,-4.0310000000000015
CCCS[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.693
CO[P](=O)(OC)OC1=C(Cl)CC2C=CC12,-2.0566
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.0115
Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.0566
CC(Nc1ccccc1Cl)C(O)=O,-2.3271
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,-2.4704
OC(=O)CCCNC(=O)c1ccccc1,-1.2025
CCCS[P](=S)(OCC)Oc1ccc(SC)cc1,-6.0171
Cc1cc(O)c(cc1Cl)C(O)=O,-3.1248
Clc1ccc(C(Cn2ccnc2)OCC=C)c(Cl)c1,-3.2178
CN1C(=C(/O)Nc2ccccn2)/C(=O)c3ccccc3[S]1(=O)=O,-4.1586
OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,-5.0609
Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,-8.1979
CCO[P](=O)(Oc1ccc(Cl)cc1Cl)Oc2ccc(Cl)cc2Cl,-5.774
Clc1ccc(c(Cl)c1)c2cccc(Cl)c2Cl,-6.6813
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-4.3757
CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,-5.0484
NC(=O)c1cc(Cl)cc(Cl)c1N,-2.0814
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,-0.2355
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,-3.4482
CCCCCCCCCOC(=O)c1ccc(N)cc1,-6.0
OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,0.3032
COCCc1ccc(OCC(O)CNC(C)C)cc1,-1.1992
ON(c1ccccc1)C(=O)c2ccccc2I,-3.5304
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,-0.5004
NC(=O)N[C@@H](Cc1ccccc1)C([O-])=O,-2.0958
O=C1N=CNc2cccnc12,-2.0656
Clc1cc(Cl)cc(c1)c2ccccc2Cl,-6.2999
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-6.5363
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,-11.4795
Cc1cc(ccc1N[S](=O)(=O)C(F)(F)F)[S](=O)(=O)c2ccccc2,-3.8009
CCOC(=O)C1=CNC(=S)NC1=O,-2.0985
CC(O)(CO)C(O)[C@@]12NC(=O)[C@@](O)(NC1=O)C(=C)CCO2,-0.1971
Cc1cc(C)c(OCC(O)=O)c(Br)c1,-3.1234
CCOc1cc(O[P](=S)(OC)OC)nc(CC)n1,-3.8638
NC1=CC(=NC(=N)N1O)N2CCCCC2,-1.9782
CC(C)(C)NC[C@@H](O)COc1ccccc1C2CCCC2,-1.6195
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)cc2Cl,-7.93
Clc1ccc(c(Cl)c1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.65
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.8306
Clc1ccc(Cl)c(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.5901
Clc1cccc(c1)c2c(Cl)cccc2Cl,-6.8245
Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O,-3.9598
CCOc1ccccc1\C=C/C(O)=O,-2.5234
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,-3.4727
CC(C)(O)CC(C)(O)c1cccc2ccccc12,-3.2419
Clc1ccc2Oc3ccc(Cl)cc3Oc2c1,-7.1806
Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c1Cl,-11.5827
C/C=C/C(=O)Oc1c(cc(cc1C(C)(C)CC(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,-4.9595
Clc1ccc(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,-7.66
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-7.5746
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.0248
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.7202
CC(=O)NCC(=O)Nc1ccccc1,-1.5678
CC(C)(C)C1=NN(C(=O)O1)c2cc(OCC#C)c(Cl)cc2Cl,-5.9648
CCN1C(=O)N(C)c2ncn(C)c2C1=O,-0.7190000000000001
CCOC(=O)C(NC=O)=CC=Cc1ccccc1,-3.3483
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.68
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-9.1999
CCC(CC)Nc1c(cc(C)c(C)c1[N+]([O-])=O)[N+]([O-])=O,-5.9721
CN(C)c1ncc2nccnc2n1,0.3586
Fc1ccc(cc1)N2C(=O)C(=C(Cl)C2=O)Cl,-4.6442
COc1ccc(cc1C)C(=O)c2cccc(C)c2,-5.0797
CC1=NN=C(c2ccccc2)C(=O)N1N,-2.0506
Clc1ccc(cc1Cl)c2c(Cl)cccc2Cl,-7.0199
Clc1ccc(Cl)c(c1Cl)c2ccccc2Cl,-6.3001
CCCCc1c(C)nc(NCC)nc1O[S](=O)(=O)N(C)C,-4.1579
CCOc1ccc(NC(C)=O)c(C)c1,-1.839
Cc1cccc2sc3nncn3c12,-2.0729
COc1cc(C=O)c(C)cc1O,-2.7435
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,-1.5699
CCO[P](=S)(OCC)Oc1nn(C(C)C)c(Cl)n1,-3.6577
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+]([O-])=O,-5.9343
Clc1cc(Cl)c(c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-9.42
CCOc1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,-6.4939
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.6137
CC(=O)C(=O)Nc1ccccc1,-1.3676
CN(CCCCC(O)=O)[S](=O)(=O)c1ccccc1,-1.5585
CCCCCOC(=O)c1cccnc1,-2.3776
NCCc1ccc(O)c(c1)[N+]([O-])=O,-1.3399
CN1C(=O)NC(=O)c2nc(C)c(C)nc12,-2.1129
OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,-3.4791
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,-6.69
O=C1CCCCCCCCCCCCCCN1,-2.874
CC(=O)O[C@@H](C(O)=O)c1ccccc1,-1.2313
CC1OC1C2OC2C,-0.0575
Cn1c2ccccc2c(C(N)=O)c1C(N)=O,-1.8184
OC(=O)c1ccc(c(c1)C(O)=O)[S](O)(=O)=O,0.6087
Cc1nn(c2ccccc2)c(N)c1C,-1.6704
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-2.7287
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,-0.8834
CCCCNC1(CCCCC1)[P](=O)(OCCCC)OCCCC,-3.3105
CCCCSC(SCc1ccc(cc1)C(C)(C)C)=Nc2cccnc2,-5.5712
COC(CN(C)C(=O)Nc1sc(nn1)C(C)(C)C)OC,-1.8678
CN=C(NCCSCc1nc[nH]c1C)NC#N,-1.4298
CNC(=O)Oc1ccccc1OC(CCl)OC,-2.3005
C[C@@H]/1CC(=C/CC2C[C@@H](C[C@]3(CC[C@H](C)C(C)O3)O2)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=C\C=C1)/[C@@]45O)/C,-5.7787
CCC1O[C@]2(CCC1C)C[C@@H]3C[C@@H](C\C=C(/C)CC(C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O3)[C@]45O)C)O2,-4.8772
Clc1ccc(Oc2ccccc2)c(Cl)c1,-4.6304
Clc1cc(Cl)c(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-8.5801
CCN1C=C(C(O)=O)C(=O)c2cnc(nc12)N3CCNCC3,-2.974
O=C1CC=NC=N1,0.586
NC(=O)C1(CCCCC1)N2C(=O)c3cccc(Cl)c3C2=O,-4.0097
OC(=O)CSC1CCCCC1,-1.3381
CCC1(C)OC(=O)NC1=O,0.0203
CC(Oc1ccc2ccccc2c1)C(=O)Nc3ccccc3,-5.5894
Clc1cccc(c1Cl)c2ccc(Cl)c(Cl)c2Cl,-7.0502
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.4254
Clc1ccc(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.94
Clc1ccc(Cl)c(c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.1501
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.5901
Clc1ccc(c(Cl)c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.42
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.2605
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-8.21
Clc1ccc(Cl)c(c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.1
Clc1cc(Cl)c(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-9.1
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-9.29
Clc1cc(Cl)c(cc1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.5
Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-10.4115
Clc1ccc(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.29
Clc1cc(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-10.1035
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-8.6036
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.6794
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.3056
COC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-3.982
CCCN(CCC)C(=O)SCc1ccccc1,-4.2798
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,-8.4024
CCCCC(O)CN(\N=C/c1oc(cc1)[N+]([O-])=O)C(N)=O,-3.5716
Cc1cc(C)nc(Nc2ccccc2)n1,-3.2166
Clc1cccc2c(Cl)c(Cl)c(Cl)cc12,-7.8566
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-7.8228
CC(C)Cc1ccc(cc1)C(C)C(=O)NO,-3.044
CC(=O)Nc1cc(N[S](=O)(=O)C(F)(F)F)c(C)cc1C,-3.2365
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-2.101
Ic1ccc2COC(=O)c2c1,-3.2109
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,-1.5656
CC(C)(NC(=O)c1ccccc1)C(N)=O,-1.6154
COc1ccc(Cl)c(Cl)c1Cl,-4.2918
CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,-6.3931
O=NN1CCCC1=O,0.0523
CSc1cc(O)cc(O)c1,-1.7957
CCCCSc1cc(O)cc(O)c1,-2.5191
CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3,-4.8292
Clc1ccccc1c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.4346
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.3918
CCCn1cnc2N(C)C(=O)N(CCCCC(C)=O)C(=O)c12,-0.9811
O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,-2.8927
CC1=C(C)[S](=O)(=O)CC[S]1(=O)=O,-1.66
Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.5226
OC(=O)COc1nc(Cl)c(Cl)cc1Cl,-2.7656
CN1CC(O)N(C1=O)c2sc(nn2)C(C)(C)C,-1.8773
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c2ccccc2,-5.4025
Clc1ccc(Oc2ccccc2)cc1Cl,-4.7206
Clc1ccc(c2ccccc2)c(Cl)c1Cl,-6.1799
Clc1ccc2cc(Cl)cc(Cl)c2c1,-6.5557
Clc1ccc2cc(Cl)c(Cl)cc2c1,-7.1419
Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,-7.5163
CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1,-4.3265
CCC(=O)N(c1ccccc1)C2(CCN(CCc3sccc3)CC2)COC,-3.7064
Clc1ccc(c(Cl)c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.4721
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c2cncnc2,-3.4377
O=CC(=O)Cc1ccccc1,-2.1707
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-7.316
Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-7.91
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)cc(Cl)c2,-7.92
FC1=CN(C(=O)NC1=O)C(=O)Nc2ccccc2,-1.6184
CC(C)(C)c1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-5.0774
CO[P](=S)(OC)Oc1c(Cl)cc(C)cc1Cl,-5.4374
CSC1=NN=C(C(=O)N1\N=C\C(C)C)C(C)(C)C,-4.4288
COc1c(O)cc(Cl)c(Cl)c1Cl,-2.8712
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,-9.1609
Nc1ccc2COC(=O)c2c1,-2.0414
O=C1CCc2cccc3CCN1c23,-1.6365
CCN(C(=O)Oc1cccc(NC(=O)OC(C)C)c1)c2ccccc2,-5.0574
FC(F)(F)c1cccc(c1)C(n2cncn2)(c3ccccc3)c4ccccc4,-8.402999999999999
CN(CCOC(=O)c1ccccc1)C(C)=O,-0.8494
COC(=O)C(C)N(C(=O)c1occc1)c2c(C)cccc2C,-3.1173
Cc1ccc(cc1)N=Nc2cc(C)ccc2N,-3.9031
CCC1(CC)C(=NC(=O)NC1=O)N,-1.3967
CC1OC(=O)c2cc(ccc12)[N+]([O-])=O,-2.6157
Cc1cc(ccc1N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O)N(CCO)CCO,-5.9592
Nc1c(Br)cc(Br)c(c1Br)[S](O)(=O)=O,-0.4888
CC(N(c1ccc(F)c(Cl)c1)C(=O)c2ccccc2)C(O)=O,-4.2474
Cc1cccc(C)c1N(C2CCOC2=O)C(=O)CCl,-3.2855
COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O,-1.5613
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-6.2196
Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,-8.2399
CCOc1ccccc1\C=C\C([O-])=O,-3.3248
Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)cc2Cl,-7.47
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,-8.1199
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.68
CN1C=C(I)C=CC1=O,-0.0094
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-0.7443
Clc1ccc(c(Cl)c1)C2(Cn3cncn3)OCCO2,-3.0031
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.4929
CCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.613
Clc1cccc(c1)c2c(Cl)cc(Cl)cc2Cl,-7.1547
Clc1cc(Cl)c(c(Cl)c1)c2cccc(Cl)c2Cl,-7.3999
CCO[P](=S)(OCC)Oc1cc(Cl)c(Cl)c(SC)c1,-6.0807
CCSC(C(O)=O)c1ccccc1,-1.5686
O[S](=O)(=O)c1c[nH]cn1,0.1304
Clc1ccc(Oc2ccccc2Cl)cc1Cl,-5.199
CC(C)(SC(=O)N1CCCCC1)c2ccccc2,-4.1196
CC(C)Cc1[nH]ccn1,-1.0488
CN1C=CSC1=Nc2ccc(C)cc2C,-3.1630000000000003
Clc1cccc(c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.48
OCCNC(=O)c1cc(O)ccc1O,-0.5436
Nc1c2cc(ccc2c(cc1[S](O)(=O)=O)[S](O)(=O)=O)[S](O)(=O)=O,-0.3188
CNC(=O)OCc1cccc(Cl)c1Cl,-3.1389
CCCCN(C(N)=O)c1ccccc1,-1.2971
Clc1cc(Cl)c(c(Cl)c1)c2ccccc2Cl,-6.65
CN(C)C(=O)SCCCCOc1ccccc1,-3.9266
N#CCO/N=C(C#N)/c1ccccc1,-3.2899
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,-5.6603
COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.3219
CC(C)OC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.4817
CC[C@H]1OC[C@@H](COc2ccc(Oc3ccccc3)cc2)O1,-4.7874
CCCN1C(=O)N(C)c2ncn(C)c2C1=O,-1.2082
CCOc1ccc(cc1)C2(CC2(Cl)Cl)C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3,-6.7243
CCOC(=O)N1CCN(CC1)CN2CCN(CC2)C(=O)OCC,-0.8443
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-2.4464
CO[P](=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.4321
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CCC2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C,-5.5225
CCSC1=NN=C(C(=O)N1N)C(C)(C)C,-2.7353
FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1,-7.1568
NC(=O)COC(=O)c1ccccc1,-1.6405
CCNC(=O)COC(=O)c1ccccc1,-2.2373
CCN(CC)C(=O)COC(=O)c1ccccc1,-2.0706
CN1C(=O)C(N)C(=S)N(C)C1=O,-1.117
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,-7.62
S=C1N=CNc2nccnc12,-2.6471
CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+]([O-])=O,-3.972
CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,-8.3221
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.6947
CCOC(=O)C(C)Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1,-5.6042
Clc1cccc(Oc2ccc(Cl)c(Cl)c2)c1,-5.437
CC1(C)[C@@H](C(Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,-6.9197
CN(C)C1CCCC=CCC1,-1.6004
CNC(=O)Sc1ccc(O[S](C)(=O)=O)cc1,-2.7359
CC1(CCCC1=O)C#N,0.9095
Cc1cccc(C)c1N(Cn2cccn2)C(=O)CCl,-2.8102
CC(CN1CC(C)OC(C)C1)Cc2ccc(cc2)C(C)(C)C,-2.4821
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-7.6194
CC1(C)CNC(=NC1)N\N=C(/C=C/c2ccc(cc2)C(F)(F)F)\C=C\c3ccc(cc3)C(F)(F)F,-7.916
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c(Cl)c1Cl,-11.4817
CC(CN1C[C@H](C)O[C@H](C)C1)Cc2ccc(cc2)C(C)(C)C,-4.8487
Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,-6.8395
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2,-4.0445
Brc1ccc(Br)c(c1)c2cc(Br)c(Br)cc2Br,-9.7256
O=C1NC=Cc2cccnc12,-1.1428
Clc1cc(Cl)c(cc1OCC#C)N2N=C3CCCCN3C2=O,-4.3251
CC1(C)C(\C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-7.9541
Clc1ccc(c(Cl)c1)c2c(Cl)cccc2Cl,-6.65
Clc1ccc(c(Cl)c1)c2cc(Cl)cc(Cl)c2Cl,-7.82
Clc1cc(Cl)cc(c1)c2c(Cl)ccc(Cl)c2Cl,-7.95
Clc1ccc(cc1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.88
Clc1cc(Cl)cc(c1)c2cc(Cl)c(Cl)cc2Cl,-7.47
Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.01
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)cccc2Cl,-8.13
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.42
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.5622
COc1ccc(NC(=N)Nc2ccc(OC)cc2)cc1,-2.7345
CC[S](=O)(=O)Oc1ccc2OCC(C)(C)c2c1,-2.9921
CC(=O)NC(=O)COC(=O)c1ccccc1,-2.4003
Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,-4.9499
CC(C)N1C(=O)N(CSC1=NC(C)(C)C)c2ccccc2,-5.5307
Nc1c(Cl)c(F)nc(OCC(O)=O)c1Cl,-3.4475
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.0025
Clc1cccc(c1)N(C2CCOC2=O)C(=O)C3CC3,-2.6878
OC(=O)c1occ(Cl)c1Cl,-1.8263
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.1
COC(=O)C(C)Oc1ccc(Oc2ncc(cc2Cl)C(F)(F)F)cc1,-4.6064
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,-5.5836
COC(=O)c1cc(C)ccc1C2=NC(C)(C(C)C)C(=O)N2,-2.3262
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.8765
